nm	kind_code
A SCHOOL CORPORATION KANSAI UNIVERSITY	1
A SCHOOL CORPORATION OF KANSAI UNIVERSITY	1
A SCHOOL OF CORPORATION KANSAI UNIVERSITY	0
A T &amp; T INTELLECTUAL PROPERTY I, LP.	0
A T G Ceylon (Private) Limited	0
A Tec Holding GmbH	0
A Thinking Ape Technologies	0
A TLC S.R.L.	0
a Tyr Pharma, Inc.	0
A VIPEP PTY LIMITED	0
A W Trinder Limited	0
A Ward Attachments Limited	0
A&amp;A Sheet Metal Products, Inc.	0
A&amp;B Packing Equipment, Inc.	0
A&amp;B Software LLC	0
A&amp;D Company Limited	0
A&amp;D COMPANY, LIMITED	0
A&amp;D Product Design, Inc.	0
A&amp;E Advanced Closure Systems, LLC	0
A&amp;E Incorporated	0
A&amp;E Television Networks	0
A&amp;G Pharmaceutical, Inc.	0
A&amp;M College	1
A&amp;N Corporation	0
A&amp;O Technologies LLC	0
A&amp;P Feigl Family Limited Partnership	0
A&amp;P Technology, Inc.	0
A&amp;R CARTON LUND AB	0
A&amp;RT Co., Ltd.	0
A&amp;T Corporation	0
A&amp;T EUROPE S.P.A.	0
A,arin Pharmaceuticals Ireland Limited	0
A.  SCHULMAN,  INC.	0
A. &amp; A.Fratelli Parodi S.p.A.	0
A. &amp; D. PREVOST INC.	0
A. B. Seeds Ltd.	0
A. C. Cossor &amp; Son (Surgical) Limited	0
A. Celli Nonwovens S.p.A.	0
A. CELLI PAPER S.P.A.	0
A. Duda &amp; Sons, Inc.	0
A. FINKL &amp; SONS CO.	0
A. G. Stacker, Inc.	0
A. J. ANTUNES &amp; CO.	0
A. J. World Co., Ltd.	0
A. Kayser Automotive Systems GmbH	0
A. L. M. T. Corp.	0
A. M. Surgical, Inc.	0
A. Narducci S.P.A.	0
A. O. SMITH CORPORATION	0
A. O. SMITH WATER PRODUCTS COMPANY B.V.	0
A. Proctor Group Limited	0
A. Raymond &amp; Cie	0
A. Raymond et Cie	0
A. Richard Tools Co.	0
A. Richard Tools Co./Outils A. Richard Co.	0
A. Ryamond et CIE-SCS	0
A. Salvi &amp; C. S.p.A.	0
A. SCHULMAN, INC.	0
A. Stucki Co.	0
A. Stucki Company	0
A. T Communications Co., Ltd.	0
A. TRON3D GMBH	0
A. U. Vista, Inc.	0
A. UBERTI S.P.A.	0
A. V. Topchiev Institute of Petrochemical Synthesis, Russian Academy of Sciences	3
A. V. Topchiev Institute of Petrochemicals Synthesis, Russian Academy of Sciences	3
A. W. CHESTERTON COMPANY	0
A. Zahner Company	0
A.9.com, Inc.	0
A.A.A. TARANIS VISUAL LTD	0
A.A.M INTERNATIONAL S.A.R.L.	0
A.A.T. AGROINDUSTRY ADVANCED TECHNOLOGIES S.P.A.	0
A.B. Dental Devices Ltd.	0
A.B. MIKROELEKTRONIK GESELLSCHAFT MIT BESCHRAENKTER HAFTUNG	0
A.B. Seeds Ltd.	0
A.B.G. LIMITED	0
A.B.L. S.R.L.	0
A.C. Dispensing Equipment Inc.	0
A.C. Dispensing Equipment, Inc.	0
A.C.D.	0
A.C.E. INTERNATIONAL	0
A.C.E. INTERNATIONAL COMPANY, INC.	0
A.C.M.I.? SOCIETA' PER AZIONI	0
A.C.M.I. -Societa'per Azioni	0
A.C.M.I.?SOCIETA' PER AZIONI	0
A.C.M.I.-SOCIETA'PER AZIONI	0
A.C.M.L.?Societa' per Azioni	0
A.C.N 135 493 391 Pty Ltd.	0
A.C.N. 166 970 627 PTY LTD	0
A.CELLI NONWOVENS S.P.A.	0
A.D. Intergrity Applications Ltd.	0
A.D. Meraz Industries Ltd.	0
A.F.I. DESIGN CO., LLC	0
A.G. Findings &amp; Mfg. Co.	0
A.G. Findings &amp; Mfg. Co., Inc.	0
A.G. STACKER INC.	0
A.G.T. SRL	0
A.H. Jansen Holding B.V.	0
A.H. Lundberg Systems Limited	0
A.H. Tallman Bronze Company, Limited	0
A.I. SOLUTIONS, INC.	0
A.I.L., Inc.	0
A.J. ANTUNES &amp; CO.	0
A.J. Boggs &amp; Company	0
A.J. Dralle, Inc.	0
A.J. Manufacturing Inc.	0
A.J. World Co. Ltd.	0
A.J. World Co., Ltd.	0
A.K. Stamping Co., Inc.	0
A.K. Stamping Company, Inc.	0
A.L. FILTER CO., LTD.	0
A.L. Hansen Manufacturing Co.	0
A.L. Patterson, Inc.	0
A.L. WHITEHEAD LTD.	0
A.L.D SOFTWARE LTD	0
A.L.D. Advanced Logistics Development Ltd	0
A.L.D. ADVANCED LOGISTICS DEVELOPMENT LTD.	0
A.L.M Holding Company	0
A.L.M. HOLDING CO.	0
A.L.M. Holding Company	0
A.L.M.T Corp.	0
A.L.M.T.	0
A.L.M.T. Corp	0
A.L.M.T. Corp.	0
A.L.M.T.CORP.	0
A.L.N.	0
A.L.P. Lighting &amp; Ceiling Products, Inc.	0
A.M. GENERAL CONTRACTOR S.p.A.	0
A.M. Ramp &amp; Co. GMBH	0
A.M. SURGICAL, INC.	0
A.M.A. S.p.A.	0
A.M.I. Agency for Medical Innovations GmbH	0
A.M.N. Development B.V.	0
A.M.T.S., LLC	0
A.O. MAGNETIC SNAP MFY LIMITED	0
A.O. SMITH CORPORATION	0
A.P. Moller?Maersk A/S	0
A.P.F. AQUA SYSTEM AG	0
A.P.M. AUTOMATION SOLUTIONS LTD.	0
A.P.M. Hexseal Corporation	0
A.R. ARENA PRODUCTS, INC.	0
A.R. WILFLEY &amp; SONS, INC.	0
A.R.C. Laser GMBH	0
A.R.C. S.R.L.	0
A.R.C.I.L.	0
A.R.E. Accessories	0
A.R.E. Accessories, LLC	0
A.R.I. FLOW CONTROL ACCESSORIES LTD.	0
A.R.I. Fluid Control Accessories Ltd.	0
A.R.I.S. S.p.A.	0
A.R.T. Furniture, Inc.	0
A.R.T. Korea Co., Ltd.	0
A.S. Oosterhuis Beheer B.V.	0
A.S. Trust &amp; Holdings Inc.	0
A.S.A Fermetures	0
A.S.I Agenzia Italiana Spaziale	0
A.S.I. Agenzia Spaziale Italiana	0
A.S.V., LLC	0
A.T  Communications Co., Ltd.	0
A.T Communications Co., Ltd.	0
A.T. Communications Co., LTD	0
A.T. Resolve Sarl	0
A.T. Still University	1
A.T. STILL UNIVERSITY OF HEALTH SCIENCES	1
A.T.X. International, Inc.	0
A.TRON3D GMBH	0
a.u. Vista Inc.	0
A.U. VISTA, INC.	0
A.V. Gauge &amp; Fixture Inc.	0
A.V. Topchiev Institute of Petrochemical Syntheses, Russian Academy of Sciences	3
A.V. Topchiev Institute of Petrochemical Synthesis Russian Academy of Sciences	3
A.V. Topchiev Institute of Petrochemical Synthesis, Russian Academy of Sciences	3
A.W. CHESTERTON COMPANY	0
A.W.M. S.p.A.	0
A.Y. LABORATORIES LTD.	0
A.Y. McDonald Mfg. Co.	0
A/C INNOVATIONS, LLC	0
A+ Elevators &amp; Lifts LLC	0
A+ Manufacturing LLC	0
A+ Manufacturing, LLC	0
A+ R&amp;D Technology Co., Ltd.	0
A+M Fertigungstechnik GmbH	0
A1 Envirosciences Limited	0
A1 Jewellery, Inc.	0
A1 LABEL INC.	0
A1 LOCK DOCS LTD.	0
A-1 PACKAGING SOLUTIONS, INC.	0
A1 Software Group Inc.	0
A10 Networks, Inc.	0
A123 Systems LLC	0
A123 Systems, Inc.	0
A123 Systems, LLC	0
A2 CO., LTD	0
A2 Surgical	0
A2B Tracking Solutions, Inc	0
A2iA S.A.	0
A2N Incorporated	0
A2UICT CO., LTD.	0
A2Zlogix, Inc.	0
A3 LABS LLC	0
A3 LABS, LLC	0
A3 SOLUTIONS INC.	0
A66 Incorporated	0
A66, Inc.	0
A9.com	0
A9.com Inc.	0
A9.com, Inc	0
A9.com, Inc.	0
AA Anti-Air-Lock Corp	0
AA ANTI-AIR-LOCK CORP.	0
AA Electronics Materials USA Corp.	0
AA R&amp;D LLC	0
AA Technology LLC	0
AAA INTERNET PUBLISHING INC.	0
AAA Scientific Limited	0
AAA Screens Pty Ltd	0
AAA WATER TECHNOLOGIES AG	0
AAB Patent Holding ApS	0
AAC ACOUSTIC TECHNOLOGIES (CHANGZHOU) CO., LTD.	0
AAC Acoustic Technologies (Chanzhou) Co., Ltd.	0
AAC ACOUSTIC TECHNOLOGIES (SHENZHEN) CO. LTD.	0
AAC ACOUSTIC TECHNOLOGIES (SHENZHEN) CO., LTD	0
AAC Acoustic Technologies (Shenzhen) Co., Ltd.	0
AAC ACOUSTIC TECHNOLOGIES (SHENZHEN)CO., LTD	0
AAC Acoustic Technologies (Suzhou) Co., Ltd.	0
AAC Acoustic Technologies(Shenzhen) Co., Ltd.	0
¡ÊAC Microtec AB	0
AAC Microtech (Changzhou) Co., Ltd.	0
AAC Technologies (Nanjing) Co., Ltd.	0
AAC Technologies Holdings Inc.	0
AAC Technologies Holdings, Inc.	0
AAC TECHNOLOGIES PTE, LTD.	0
AAC TECHNOLOGIES PTE. LTD	0
AAC TECHNOLOGIES PTE. LTD.	0
AAC Technology Pte, Ltd.	0
AACER Acquisition, LLC	0
Aachen Scientific International PTE. LTD.	0
AADG, INC.	0
AADIGEN LLC	0
Aadigen, LLC	0
Aadvantics Pharmaceuticals, Inc.	0
Aadyn Technology, LLC	0
AAF LTD.	0
AAF McQuay Incorporated	0
AAF-McQuay Inc.	0
AAI Corporation	0
AAIM Controls, Inc.	0
AAIRBUS DEFENCE AND SPACE SAS	0
AAK AB	0
AAK AB (PUBL)	0
AAK Denmark A/S	0
Aaken Laboratories	0
AAL Scientifics, Inc.	0
AALBORG PORTLAND A/S	0
Aalborg Universitet	1
AALBORG UNIVERSITY	1
Aalnex, Inc.	0
Aalto University Foundation	1
Aalto University Foundation sr	1
AALTO-KORKEAKOULAUSAATIO	1
AALTO-KORKEAKOULUSAATIO	1
AALTO-KORKEAKOULUSAATIO	1
AAMP of Florida, Inc.	0
AAON, Inc.	0
AAP BIOMATERIALS GMBH	0
aap Implantate AG	0
AAP INPLANTATE AG	0
Aaqius &amp; Aaqius S.A.	0
AAQIUS &amp; AAQIUS SA	0
AAR Aerospace Consulting, LLC	0
AAR Corp.	0
AAR Manufacturing, Inc.	0
AARBAKKE INNOVATION AS	0
AARBAKKE INNOVATION, A.S.	0
Aarbuskarlshamn Denmark A/S	0
Aardvark Event Logistics, Inc.	0
AARDVARK FORENSICS, LLC	0
Aardvark Medical, Inc.	0
AAREN SCIENTIFIC INC.	0
Aarhus Universitet	1
Aarhus University	1
AARHUS UNIVERSITY HOSPITAL	2
Aarhuskarlshamn Denmark A/S	0
AARIS Enterprises, Inc.	0
AARON CARLSON CORPORATION	0
AARON DIAMOND AIDS RESEARCH CENTER	3
AARON ENGINEERED PROCESS EQUIPMENT, INC.	0
Aaron Fenster	0
AARVAG'S BARGNING &amp; MEK AB	0
AASA ABLOY AUSTRALIA PTY LTD	0
AASKI TECHNOLOGY, INC.	0
Aastrom Biosciences, Inc.	0
AAT Alber Antriebstechnik GmbH	0
AAT Bioquest Inc.	0
AAT Bioquest, Inc.	0
Aatrix Software, Inc.	0
Aatru Medical, LLC	0
AAUXX KOREA CO., LTD	0
AAVI TECHNOLOGIES LTD.	0
Aavid Thermalloy, LLC	0
AAVN, INC.	0
AAWARE, Inc.	0
AAWTEND INC.	0
Aawtend, Inc.	0
AB AGRI LIMITED	0
AB BIOSCIENCES, INC.	0
AB Christer Dahlstrand	0
AB Dynamoborstfabriken	0
AB Electrolux	0
AB Elektronik Sachsen GmbH	0
AB Enzymes GmbH	0
AB Enzymes Oy	0
AB Ferrolegeringar	0
AB HALLDE MASKINER	0
AB Hammarprodukter	0
AB INBEV NV	0
AB INITIO BIOTHERAPEUTICS, INC.	0
Ab Initio Technology LLC	0
Ab Initio Technology, LLC	0
AB Innovations, LLC	0
AB INVENTIO, LLC	0
AB KOMPOSITPRODUKTER	0
AB Ludvig Svensson	0
AB MEDICA HOLDING S.P.A.	0
AB Medica S.p.A.	0
AB Mikroelektronik Gesellschaft mit beschraenkter Haftung	0
AB MINENDA OY	0
AB NANOL TECHNOLOGIES OY	0
AB Pharma Ltd.	0
Ab Rider L.L.C.	0
AB SCARAB DEVELOPMENT	0
AB Science	0
AB Sciex LLC	0
AB Sensing, Inc.	0
AB SKF	0
AB Solut Chemie GmbH	0
AB TRANSISTOR SWEDEN	0
AB Tryggit	0
AB Varmforzinkning	0
AB VOLVO PENTA	0
AB7 INNOVATION	0
AB7 INNOVATION S.A.S.U.	0
AB7 Innovations S.A.S.U.	0
ABA Chemicals Corporation	0
ABA HORTNAGL GMBH	0
ABA Hortnagl GmbH	0
ABA Research Ltd.	0
Aba Science Play Ltd.	0
ABA UFO International Corp.	0
ABAC R&amp;D AG	0
ABAC THERAPEUTICS, S.L.	0
Abaco Systems, Inc.	0
Abacus Finance Group LLC	0
Abacus Innovations, Inc	0
ABAG Verwaltungs GmbH	0
Abakus, Inc.	0
Abalo Media Holding GmbH	0
Abalta Technologies, Inc.	0
Abanaki Corporation	0
ABANCAST LIMITED	0
Abanza Tecnomed, S.L.	0
abariscan GmbH	0
Abarka Packaging Solutions B.V.	0
ABAS INC.	0
A-BASE KORLATOLT FELELOSSEGU TARSASAG	0
Abate Basilio &amp; C. S.N.C.	0
Abatech Electronics Co., Ltd.	0
Abatek International AG	0
Abatement Technologies, Inc.	0
Abatis Medical Technologies Limited	0
Abattis Bioceuticals Corp.	0
ABAXIS, INC.	0
ABB AB	0
ABB AG	0
ABB AS	0
ABB B.V.	0
ABB FRANCE	0
ABB gomtec GmbH	0
ABB HV Cables (Switzerland) GmbH	0
ABB Inc	0
ABB Inc.	0
ABB K.K.	0
ABB Limited	0
ABB Ltd.	0
ABB Oy	0
ABB Patent GmbH	0
ABB Reasearch Ltd.	0
ABB Research	0
ABB RESEARCH LTD	0
ABB Research Ltd.	0
ABB Research, Ltd	0
ABB Research, Ltd.	0
ABB Researched Ltd.	0
ABB S.p. A.	0
ABB S.P.A	0
ABB S.p.A.	0
ABB SCHWEIZ	0
ABB SCHWEIZ AB	0
ABB Schweiz AG	0
ABB Schwiez AG	0
ABB SpA	0
ABB Technologies AG	0
ABB Technologies Limited	0
ABB Technology	0
ABB Technology AB	0
ABB Technology AG	0
ABB TECHNOLOGY LTD	0
ABB Technology Ltd.	0
ABB Technology Oy	0
ABB Technology, AG	0
ABB TURBO SYSTEMS AG	0
Abb Vie B.V.	0
Abb Vie Deutschland GmbH &amp; Co. KG	0
Abb Vie, Inc.	0
ABB, INC.	0
ABBA DADDY LLC	0
ABBAHOME INC.	0
Abbell AB	0
ABBERIOR INSTRUMENTS GMBH	0
Abbey and Pride IP Pty Ltd.	0
Abbey Technology Gmbh	0
ABBI Research Ltd.	0
AB-Biotics S.A.	0
AbbiVie Inc.	0
Abbon AS	0
Abbot Cardiovascular Systems Inc.	0
Abbot Diabetes Care Inc.	0
Abbot Medical Optics Inc.	0
Abbot Point of Care Inc.	0
ABBOTCARDIOVASCULAR SYSTEMS INC.	0
ABBOTT BALL COMPANY	0
ABBOTT CADIOVASCULAR SYSTEMS INC.	0
ABBOTT CADIOVASCULAR SYSTEMS, INC.	0
Abbott Cardiocascular Systems Inc.	0
ABBOTT CARDIOVASCILAR SYSTEMS INC.	0
Abbott Cardiovascular System Inc.	0
ABBOTT CARDIOVASCULAR SYSTEMS INC	0
Abbott Cardiovascular Systems Inc.	0
ABBOTT CARDIOVASCULAR SYSTEMS, INC.	0
Abbott Cardiovasculary Systems Inc.	0
Abbott Cardiovasular Systems Inc.	0
ABBOTT CARDIOVASULAR SYSTEMS, INC.	0
Abbott Cardivascular Systems Inc.	0
Abbott Diabates Care Inc.	0
ABBOTT DIABEETES CARE INC.	0
Abbott Diabetes Care In.	0
Abbott Diabetes Care Inc.	0
Abbott Diabetes Care, Inc.	0
Abbott DiabetesCare Inc.	0
Abbott GmbH &amp; Co. KG	0
Abbott GmbH &amp; Co., KG	0
Abbott Informatics Corporation	0
ABBOTT JAPAN	0
Abbott Japan Co. Ltd.	0
Abbott Laboraties	0
ABBOTT LABORATORIES	0
Abbott Laboratories (Diagnostics Division)	0
Abbott Laboratories Inc.	0
ABBOTT LABORATORIES VASCULAR ENTERPRISES	0
ABBOTT LABORATORIES VASCULAR ENTERPRISES LIMITED	0
Abbott Laboratories Vascular Enterprises, Limited	0
Abbott Laboratory	0
Abbott Medical Optics Inc.	0
Abbott Medical Optics, Inc.	0
Abbott Molecular Inc.	0
Abbott Molecular, Inc.	0
Abbott Point of Car Inc.	0
Abbott Point of Care	0
Abbott Point of Care Inc.	0
Abbott Point of Care, Inc.	0
Abbott Products GmbH	0
ABBOTT VASCULAR INC	0
ABBOTT VASCULAR INC.	0
Abbott Vascular Solutions Inc.	0
Abbott Vascular, Inc.	0
Abbott-Interfast Corporation	0
Abbra-Chio Baby Company, LLC	0
AbbVic Inc.	0
AbbVie  Biotherapeutics Inc.	0
Abbvie B.V.	0
AbbVie Bahamas Limited	0
Abbvie Bahamas Ltd.	0
Abbvie Bahamas, Ltd.	0
AbbVie Biotechnology Ltd	0
AbbVie Biotechnology Ltd.	0
AbbVie Biotherapeutics Inc.	0
Abbvie Biotherapeutics, Inc.	0
AbbVie Deuschland GmbH &amp; Co. KG	0
ABBVIE DEUTSCHLAND GMBH &amp; CO KG	0
AbbVie Deutschland GmbH &amp; Co. KG	0
ABBVIE DEUTSCHLAND GMBH &amp; CO., KG.	0
AbbVie Inc	0
AbbVie Inc.	0
AbbVie Research B.V.	0
AbbVie S.a.r.l.	0
AbbVie Stemcentrx LLC	0
AbbVie Stemcentrx LLP	0
AbbVie, Inc.	0
AbbView Biotherapeutics Inc.	0
AbbYie Inc.	0
ABBYY Development LLC	0
ABBYY InfoPoisk LLC	0
ABBYY PRODUCTION LLC	0
ABC Canada Technology Group LTD.	0
ABC Co., Ltd.	0
ABC GROUP INC.	0
ABC Group, Inc.	0
ABC Industries, Inc.	0
ABC Nationwide, Inc.	0
ABC Sails, Inc.	0
ABC TAIWAN ELECTRONICS CORP.	0
ABCDisability, Inc.	0
ABCR, Inc.	0
AB-CWT LLC	0
Abd El &amp; Larson Holdings, LLC	0
ABDA Digital Private Limited	0
Abdoolally Ebrahim Housewares Limited	0
Abdoolally Ebrahim Housewares Ltd.	0
ABeam Technologies, Inc.	0
AbeBooks Inc.	0
ABEC, Inc.	0
Abel Applications Limited	0
Abela Pharmaceuticals, Inc.	0
Abelbeck Partners, Ltd	0
Abell Foundation, Inc., The	0
ABENGOA BIOENERGIA NUEVAS TECHNOLOGIAS, S. A.	0
Abengoa Bioenergia Nuevas Tecnologias, S.A.	0
ABENGOA BIOENERGIA NUEVAS TECNOLOGIAS, S.A.	0
Abengoa Bioenergia Nuevas Tecnologies, S.A.	0
Abengoa Bioenergy New Technologies, Inc.	0
Abengoa Bioenergy New Technologies, LLC	0
Abengoa Bioenergy New Technologies, LLC.	0
Abengoa Hidrogeno, S.A.	0
Abengoa Solar Inc.	0
Abengoa Solar LLC	0
Abengoa Solar New Technologies S.A.	0
Abengoa Solar New Technologies, S.A.	0
ABENZ 81-40	0
Abeo A/S	0
Abeon Medical Corporation	0
ABER INSTRUMENTS LIMITED	0
ABERA BIOSCIENCE AB	0
Aberdeen Road Company	0
Aberdeen University	1
ABERTAX RESEARCH &amp; DEVELOPMENT LTD.	0
Aberystwyth University	1
Abeseishi Ltd.	0
Abexl Inc.	0
Abey Australia Pty. Ltd.	0
ABF BOHRTECHNIK GMBH &amp; CO. KG	0
ABF Freight Systems, Inc.	0
ABG Allgemeine Baumaschinen-Gesellschaft mbH	0
ABG Bag, Inc.	0
ABG SYSTEMS SRL	0
ABG Tag &amp; Traq, LLC	0
AbGenomics Cooperatief U.A.	0
AbGenomics International Inc.	0
ABI Anlagentechnik-Baumaschinen-Industriebedarf Maschinefabrik und Vertriebsgesellschaft mbH	0
ABI Anlagentechnik-Baumaschinen-Industriebedarf Maschinenfabrik und Vertiebsgesellschaft mbH	0
ABI Anlagentechnik-Baumaschinen-Industriebedarf Maschinenfabrik und Vertriebsgesellschaft mbH	0
ABI Attachments, Inc.	0
ABI, AUTO-BAKE INDUSTRIES LTD.	0
ABIBOO Corp.	0
Abida LLC	0
ABIDE THERAPEUTICS	0
ABIDE THERAPEUTICS, INC.	0
ABIDOPHARMA PL SP. Z O.O.	0
Abiel S.R.L.	0
Abigo Medical AB	0
ABILE MOBILE AS	0
Abilene Christian Univ.	1
Abililife, Inc.	0
Ability Dynamics LLC	0
Ability Dynamics, LLC	0
ABILITY ENTERPRISE CO., LTD	0
ABILITY ENTERPRISE CO., LTD.	0
Ability Enterprise, Co., Ltd.	0
ABILITY ENTERPRISES CO., LTD.	0
Ability Opto-Electronics Technology	0
ABILITY OPTO-ELECTRONICS TECHNOLOGY  CO.LTD.	0
ABILITY OPTO-ELECTRONICS TECHNOLOGY CO. LTD.	0
ABILITY OPTO-ELECTRONICS TECHNOLOGY CO., LTD	0
ABILITY OPTO-ELECTRONICS TECHNOLOGY CO., LTD.	0
ABILITY OPTO-ELECTRONICS TECHNOLOGY CO.LTD.	0
ABILITY OPTO-ELECTRONICS TECHNOLOGY., LTD.	0
ABILIX EDUCATIONAL ROBOT CO., LTD.	0
ABILMA LLC	0
ABINE, INC.	0
ABIOGEN PHARMA S.P.A.	0
Abiogenix Inc.	0
ABIOMED EUROPE GMBH	0
Abiomed, Inc.	0
Abion Inc.	0
ABION LLC	0
ABIONIC SA	0
ABISARE CO., LTD.	0
AbiSee, Inc.	0
ABIVAX	0
ABK Biomedical Incorporated	0
ABL IP Holding LLC	0
ABL IP Holding, LLC	0
ABL IP Holdings LLC	0
ABL Research Group, LLC	0
ABL SA	0
ABL TECHNOLOGIES, LLC	0
Ablacon Inc.	0
Ablacor Medical Corporation	0
Ablation Technologies, LLC	0
Ablative Solutions, Inc.	0
Ablaze Wireless, Inc.	0
ABLBIO	0
Able Cerebral, LLC	0
Able Corporation	0
Able Device, Inc.	0
ABLE ENTERPRISE CO., LTD.	0
ABLE INSPECTORS, INC.	0
Able Instruments &amp; Controls Limited	0
ABLE INVESTMENTS LIMITED	0
Able Planet Incorporated	0
ABLE SHEET METAL, INC.	0
ABLE TECHNOLOGIES	0
ABLE WORLD INTERNATIONAL LIMITED	0
ABLEA LE TREPORT	0
ABLECOM TECHNOLOGY INC.	0
ABLEGO TECHNOLOGY CO., LTD.	0
Ableman International Company Ltd.	0
Ableprint Technology Co., Ltd.	0
Ablerex Electronics Co., Ltd.	0
ABLESTIK (SHANGHAI) LTD.	0
Ableton AG	0
Ablexis, LLC	0
ABLIC INC.	0
ABLOY OY	0
Ablynx N.V.	0
Ablynx NV	0
Ablynx, N.V.	0
ABM International, Inc.	0
ABM Technologies	0
ABMART (SHANGHAI) CO., LTD.	0
ABN Concept	0
ABNC LLC	0
Abnote USA, Inc.	0
Abnova (Taiwan) Corporation	0
Abo Akademi University	1
Abo Enterprises, LLC	0
ABOCA S.P.A. SOCIETA' AGRICOLA	0
ABOCA S.P.A. SOCIETA AGRICOLA	0
ABODO WOOD LIMITED	0
AboGen, Inc.	0
ABOM CO., LTD.	0
ABOMEM TECHNOLOGY CORP.	0
Abominable Labs, LLC	0
Abon Biopharm (Hangzhou) Co., Ltd	0
Abon Pharmaceuticals LLC	0
Abon Pharmaceuticals, LLC	0
ABORRA AG	0
Abott Cardiovascular Systems Inc.	0
Abott Laboratories	0
About 52 Feet, LLC	0
ABOUT, INC.	0
ABOV SEMICONDUCTOR CO., LTD.	0
Above the Fold, LLP	0
ABP Beyerle GmbH	0
ABP INDUCTION SYSTEMS GMBH	0
ABP Induction, LLC	0
ABP PATENT NETWORK GmbH	0
ABPS Venture One, Ltd.	0
ABPS Venture One, Ltd., a wholly owned subsidiary of Palmaz Scientific, Inc.	0
ABQMR, Inc.	0
ABR INGENIEROS, S.L.	0
ABRA ON S.R.L.	0
ABRA PHARMACEUTICAL SARL	0
ABRACADABRA IMPLANTS LTD	0
ABRADO, INC.	0
Abraham &amp; Son	0
Abrakadabra Reklam ve Yayncilik Limited Sirketi	0
Abram Scientific, Inc.	0
Abrams Airborne Inc.	0
Abrams Airborne Manufacturing Inc.	0
Abrasive Cutting Technology Ltd.	0
ABRAXIS BIOSCIENCE, LLC	0
Abraxis BioSciences, LLC	0
Abraxis Inc.	0
Abraxis LLC	0
ABREGEN PTY LTD	0
ABRISUD	0
Abroadcasting Company	0
Abrx, Inc.	0
ABS ADVANCED BIOMEDICAL SYSTEMS SRL	0
ABS MATERIALS	0
ABS Materials Inc.	0
ABS MATERIALS, INC.	0
AbSci LLC	0
Absecon Mills Inc.	0
Absecon Mills, Inc.	0
Absio Corporation	0
Absist LLC	0
ABSOLUTE AERATION	0
ABSOLUTE COMPLETION TECHNOLOGIES INC.	0
Absolute Completion Technologies Ltd.	0
ABSOLUTE EQUIPMENT PTY LIMITED	0
Absolute Innovations, Inc.	0
ABSOLUTE INTERNATIONAL PTY LTD	0
ABSOLUTE MODULE OY	0
Absolute Oilfield Equipment, LLC	0
ABSOLUTE OUTDOOR, INC.	0
Absolute Software Corporation	0
ABSOLUTE UP S.R.L.	0
ABSOLUTELY FITNESS, LLC	0
Absorbest AB	0
Absorption Pharmaceuticals, LLC	0
Absorption Systems Group, LLC	0
Absrunner, LLC	0
ABSS MANUFACTURING CO., INC.	0
Absynth Biologics Limited	0
ABT Holding Company	0
ABT Molecular Imaging Inc.	0
ABT Molecular Imaging, Inc.	0
ABT Products Limited	0
ABT, INC.	0
ABTEC INC.	0
AbTech Industries, Inc.	0
ABTECH LIMITED	0
AbTLAS CO., LTD.	0
ABTS GmbH?Advanced Bag Technology &amp; Service GmbH	0
Abtum Inc.	0
ABU DHABI OIL REFINING COMPANY (TAKREER)	0
ABU DHABI POLYMERS CO. LTD (BOROUGE) L.L.C.	0
ABU DHABI POLYMERS CO. LTD (BOROUGE) LLC.	0
ABU DHABI POLYMERS COMPANY LIMITED	0
ABU DHABI POLYMERS COMPANY LIMITED (BOROUGE)	0
Abu Dhabi Polymers Company Limited (Borouge), LLC	0
Abu Dhabi University	1
Abu Dhabi Water &amp; Electricity Authority (ADWEA)	4
ABUKAI, INC.	0
Aburnet Limited	0
ABUS August Bremicker Soehne KG	0
ABUS AUGUST BREMICKER SOHNE KG	0
ABUS August Bremicker Sohne KG	0
Abus Pfaffenhain GmbH	0
Abuse Tech, LLC	0
Abvio Inc.	0
ABVIRIS DEUTSCHLAND GMBH	0
AbVitro LLC	0
ABWIZ BIO, INC	0
ABX ADVANCED BIOCHEMICAL COMPOUNDS GMBH	0
ABX ADVANCED CHEMICAL COMPOUNDS GMBH	0
ABX ENERGIA LTDA	0
Abyrx Inc.	0
ABYRX, Inc.	0
Abyssal S.A.	0
ABYSSUS MARINE SERVICES AS	0
Abzac Canada Inc.	0
AC DISTRIBUTING, INC.	0
AC IMMUNE S.A.	0
AC Immune SA	0
AC NUTRITION, LP	0
AC Optomechanix	0
AC Propulsion, Inc.	0
AC TECHNOLOGIES S.A.	0
AC Technologies, S.A.	0
ACAABCO Holdings, LLC	0
Acacia Communication Incorporated	0
Acacia Communications Inc.	0
Acacia Communications, Inc.	0
Acacia Designs BV	0
Acacia Pharma Limited	0
ACACIA RESEARCH GROUP LLC	0
Acacia, Inc.	0
Academia Furniture, LLC	0
Academia Sinica	3
Academic Hospital Maastricht	2
Academic Pharmaceuticals Incorporated	0
Academic Sinica	1
Academisch Medisch Centrum	2
ACADEMISCH MEDISCH CENTRUM BIJ DE UNIVERSITEIT VAN AMSTERDAM	1
ACADEMISCH MEDISCH CENTRUM BIJ UNIVERSITEIT VAN AMSTERDAM	1
Academisch Medisch Centrum van de Universiteit van Amsterdam	1
ACADEMISCH ZIEKENHUIS BIJ DE UNIVERSITEIT VAN AMSTERDAM	1
ACADEMISCH ZIEKENHUIS GRONINGEN	2
